lat	created_on	lon	category	name	id	geolocation_degrees
33.5389576	1628164280	-112.2174911	"atm"	"Moonwalk Smoke Shop"	276376	"112°13'2.97\"W, 33°32'20.25\"N"
40.0588627	1612977299	-82.9307902	"atm"	"Morse Road Mini Mart"	24694	"82°55'50.84\"W, 40°3'31.91\"N"
37.9852519	1676496450	-87.5825447	"atm"	"Mr Liquor"	479291	"87°34'57.16\"W, 37°59'6.91\"N"
41.7053698	1628164331	-81.3570211	"atm"	"Papa Smokes Mentor"	276385	"81°21'25.28\"W, 41°42'19.33\"N"
42.138492	1612977321	-88.047857	"atm"	"Papa's Liquor"	24754	"88°2'52.29\"W, 42°8'18.57\"N"
37.1620973	1646751446	-80.4253933	"atm"	"Paradise Tobacco & Vape"	476642	"80°25'31.42\"W, 37°9'43.55\"N"
30.5098686	1612977321	-87.2171757	"atm"	"Paramount Liquors"	24758	"87°13'1.83\"W, 30°30'35.53\"N"
27.7944253	1646751448	-80.4829028	"atm"	"Pari Discount Beverage"	476643	"80°28'58.45\"W, 27°47'39.93\"N"
31.238118	1612977322	-85.408675	"atm"	"Park Avenue Coin Laundry"	24759	"85°24'31.23\"W, 31°14'17.22\"N"
36.4975104	1676496482	-86.8813435	"atm"	"Park Circle Market"	479334	"86°52'52.84\"W, 36°29'51.04\"N"
40.5089434	1612977322	-74.3709809	"atm"	"Park Deli & Grill"	24760	"74°22'15.53\"W, 40°30'32.2\"N"
42.1408523	1612977165	-71.2204015	"atm"	"Express Mart"	24297	"71°13'13.45\"W, 42°8'27.07\"N"
39.79577660583809	1661944880	-86.0734498500824	"atm"	"Bitcoin ATM"	477800	"86°4'24.42\"W, 39°47'44.8\"N"
39.15384199748035	1661945156	-84.65693771839142	"atm"	"Bitcoin ATM"	477801	"84°39'24.98\"W, 39°9'13.83\"N"
39.9055431150399	1661945315	-83.7923276424408	"atm"	"Bitcoin ATM"	477802	"83°47'32.38\"W, 39°54'19.96\"N"
37.4658965	1628163374	-122.2418228	"atm"	"Avenue Liquors"	276279	"122°14'30.56\"W, 37°27'57.23\"N"
41.1623252	1612977135	-112.0254458	"atm"	"Common Cents Store"	24163	"112°1'31.6\"W, 41°9'44.37\"N"
40.7850959	1612977136	-111.9389435	"atm"	"Common Cents Store"	24164	"111°56'20.2\"W, 40°47'6.35\"N"
42.194001	1646751126	-88.2101667	"atm"	"Fox River Grove Shell"	476524	"88°12'36.6\"W, 42°11'38.4\"N"
35.6790156	1623158341	-85.764004	"atm"	"Home Town Market"	190406	"85°45'50.41\"W, 35°40'44.46\"N"
41.9031045	1677690363	-87.6669395	"atm"	"New Pulaski-Fullerton Currency Exchange"	480008	"87°40'0.98\"W, 41°54'11.18\"N"
40.6151078	1676496483	-74.4173534	"atm"	"Park News"	479336	"74°25'2.47\"W, 40°36'54.39\"N"
29.9078646	1676496495	-98.2073933	"atm"	"Pic-n-Pac #2"	479350	"98°12'26.62\"W, 29°54'28.31\"N"
29.8755876	1646751465	-97.6692871	"atm"	"Pic-n-Pac #6"	476649	"97°40'9.43\"W, 29°52'32.12\"N"
43.4571208	1676496496	-88.8187219	"atm"	"Piggly Wiggly"	479352	"88°49'7.4\"W, 43°27'25.63\"N"
43.1273326	1624323760	-88.4629458	"atm"	"Piggly Wiggly - Oconomowoc"	211598	"88°27'46.6\"W, 43°7'38.4\"N"
33.9066101	1646751089	-84.1558587	"atm"	"Exxon"	476518	"84°9'21.09\"W, 33°54'23.8\"N"
40.923851	1623158264	-121.620946	"atm"	"Extra Mile Chevron"	190354	"121°37'15.41\"W, 40°55'25.86\"N"
29.7967557	1612977166	-95.2726812	"atm"	"Exxon"	24301	"95°16'21.65\"W, 29°47'48.32\"N"
32.4183742	1628164003	-86.2854242	"atm"	"Exxon - Montgomery"	276329	"86°17'7.53\"W, 32°25'6.15\"N"
35.6089171	1612977041	-78.5629799	"atm"	"4042 vapor and tobacco"	23843	"78°33'46.73\"W, 35°36'32.1\"N"
39.3280668	1612977049	-76.6103671	"atm"	"7-Eleven"	23857	"76°36'37.32\"W, 39°19'41.04\"N"
36.861185	1614241506	-76.395057	"atm"	"Exxon Gas Station (24/7)"	40913	"76°23'42.21\"W, 36°51'40.27\"N"
33.556949	1638880820	-81.932461	"atm"	"Exxon High Power 1"	472432	"81°55'56.86\"W, 33°33'25.02\"N"
41.0489715	1676496024	-81.3925646	"atm"	"Avenue Market & Deli"	478690	"81°23'33.23\"W, 41°2'56.3\"N"
42.8568195	1612977136	-106.3345483	"atm"	"Common Cents Store"	24166	"106°20'4.37\"W, 42°51'24.55\"N"
44.0616645	1612977136	-103.2886867	"atm"	"Common Cents Store"	24167	"103°17'19.27\"W, 44°3'41.99\"N"
34.2884685	1628164099	-118.4478257	"atm"	"Hub Liquor & Tacos"	276344	"118°26'52.17\"W, 34°17'18.49\"N"
33.7399832	1677018379	-117.8195571	"atm"	"Newport Smoke & Cigar"	479899	"117°49'10.41\"W, 33°44'23.94\"N"
29.8416415	1623158528	-95.50661	"atm"	"Pinemont Grocery"	190525	"95°30'23.8\"W, 29°50'29.91\"N"
39.9514232	1638881133	-83.1425761	"atm"	"Poor Girls Vapor Lounge"	472543	"83°8'33.27\"W, 39°57'5.12\"N"
34.7809636	1676496509	-82.4709815	"atm"	"Powdersville Package & Party"	479368	"82°28'15.53\"W, 34°46'51.47\"N"
34.2496388	1614241603	-118.606714	"atm"	"Purple Haze Smoke Shop"	40927	"118°36'24.17\"W, 34°14'58.7\"N"
28.2568347	1612977336	-82.1892789	"atm"	"Quality Inn Zephyrhills"	24822	"82°11'21.4\"W, 28°15'24.6\"N"
34.2806657	1614241700	-119.2913098	"atm"	"Wild Side Smoke Shop"	40949	"119°17'28.72\"W, 34°16'50.4\"N"
37.713365	1632142227	-122.4588651	"atm"	"Family Market"	345943	"122°27'31.91\"W, 37°42'48.11\"N"
34.8639789	1612977041	-88.5595402	"atm"	"45 Truck Stop"	23844	"88°33'34.34\"W, 34°51'50.32\"N"
38.0449931	1676495978	-84.4593107	"atm"	"723 Vapor"	478630	"84°27'33.52\"W, 38°2'41.98\"N"
37.9560899	1676495978	-84.5352811	"atm"	"723 Vapor"	478631	"84°32'7.01\"W, 37°57'21.92\"N"
41.7783426	1628164007	-87.7822612	"atm"	"Fair Share"	276330	"87°46'56.14\"W, 41°46'42.03\"N"
35.3251665	1676495978	-81.88609	"atm"	"74 Junction"	478632	"81°53'9.92\"W, 35°19'30.6\"N"
38.8695367	1614615676	-99.3286734	"atm"	"8th Street Laundry Services LLC"	46602	"99°19'43.22\"W, 38°52'10.33\"N"
33.5688712	1681336449	-112.1677984	"atm"	"9 Vape and Smoke Shop"	480229	"112°10'4.07\"W, 33°34'7.94\"N"
34.2653374	1623157913	-84.8611018	"atm"	"A-1 Food Mart"	190222	"84°51'39.97\"W, 34°15'55.21\"N"
32.7916729	1679935169	-116.9762567	"atm"	"A-Mart"	480113	"116°58'34.52\"W, 32°47'30.02\"N"
47.721945	1676495986	-122.2070732	"atm"	"A1 Cash Now - We Pay More"	478643	"122°12'25.46\"W, 47°43'19.0\"N"
36.7034662	1676495988	-82.0010932	"atm"	"AA Mart"	478645	"82°0'3.94\"W, 36°42'12.48\"N"
44.3978723	1612977137	-103.5085078	"atm"	"Common Cents Store"	24169	"103°30'30.63\"W, 44°23'52.34\"N"
38.217197	1614241535	-85.624693	"atm"	"Hunsinger Lane Coin Laundry"	40920	"85°37'28.89\"W, 38°13'1.91\"N"
42.4978578	1676496463	-71.0688585	"atm"	"Noah's Quick Mart"	479313	"71°4'7.89\"W, 42°29'52.29\"N"
34.1072254	1624323469	-117.8491381	"atm"	"Falak Smoke Shop"	211587	"117°50'56.9\"W, 34°6'26.01\"N"
29.5177146	1632142231	-98.6629181	"atm"	"Fiesta Liquor #2"	345946	"98°39'46.51\"W, 29°31'3.77\"N"
39.1740081	1638880830	-75.5227287	"atm"	"First State Vape LLC"	472437	"75°31'21.82\"W, 39°10'26.43\"N"
38.4814209	1633960184	-82.644387	"atm"	"First Stop Liquor"	378204	"82°38'39.79\"W, 38°28'53.12\"N"
25.8178053	1676495970	-80.2074903	"atm"	"46 St Super Market-Vape & Smoke Shop"	478622	"80°12'26.97\"W, 25°49'4.1\"N"
47.6915306	1623158278	-116.8005096	"atm"	"Fast Trip - Coeur d'Alene"	190362	"116°48'1.83\"W, 47°41'29.51\"N"
47.7587213	1623158278	-116.786928	"atm"	"Fast Trip and Vapor"	190363	"116°47'12.94\"W, 47°45'31.4\"N"
36.4011499	1624323477	-86.4453642	"atm"	"First Stop Market"	211588	"86°26'43.31\"W, 36°24'4.14\"N"
37.0826789	1633960183	-88.6341108	"atm"	"Feelin Groovy"	378203	"88°38'2.8\"W, 37°4'57.64\"N"
37.4614901	1638880829	-89.233313	"atm"	"Feelin Groovy"	472436	"89°13'59.93\"W, 37°27'41.36\"N"
45.6366771	1623158279	-122.398231	"atm"	"Fern Prairie Market"	190364	"122°23'53.63\"W, 45°38'12.04\"N"
42.7461515	1682892199	-87.8357483	"atm"	"Ayras Liquor"	480334	"87°50'8.69\"W, 42°44'46.15\"N"
29.476025	1633962672	-98.61218889999999	"atm"	"Spec's"	381083	"98°36'43.88\"W, 29°28'33.69\"N"
44.8253382	1633960395	-93.3481996	"atm"	"Normandale BP"	378246	"93°20'53.52\"W, 44°49'31.22\"N"
29.7137026	1632142233	-98.4756938	"atm"	"Five Palms Liquor"	345947	"98°28'32.5\"W, 29°42'49.33\"N"
39.8493663	1646751109	-105.1555541	"atm"	"Five Parks Wine & Spirits"	476521	"105°9'19.99\"W, 39°50'57.72\"N"
35.9792438	1623158281	-79.979903	"atm"	"Five Point Grocery & Coin Laundry"	190365	"79°58'47.65\"W, 35°58'45.28\"N"
30.6436414	1638880833	-87.1802644	"atm"	"Five Point Puff"	472439	"87°10'48.95\"W, 30°38'37.11\"N"
39.0167671	1633960186	-94.7152735	"atm"	"Flat Land Vapes"	378205	"94°42'54.98\"W, 39°1'0.36\"N"
39.3277507	1633960187	-94.9214238	"atm"	"Flatland Vapes Leavenworth"	378206	"94°55'17.13\"W, 39°19'39.9\"N"
42.6405207	1638880835	-71.3068427	"atm"	"Flex Appeal Sports Nutrition Lowell"	472440	"71°18'24.63\"W, 42°38'25.87\"N"
32.38434489999999	1633962670	-104.2227284	"atm"	"Allsups"	381078	"104°13'21.82\"W, 32°23'3.64\"N"
29.7347252	1633962670	-95.8110583	"atm"	"Spec's"	381079	"95°48'39.81\"W, 29°44'5.01\"N"
32.7036187	1633962671	-103.128039	"atm"	"Allsups"	381080	"103°7'40.94\"W, 32°42'13.03\"N"
34.84955	1633962671	-100.2138659	"atm"	"Allsups"	381081	"100°12'49.92\"W, 34°50'58.38\"N"
42.4949754	1633962671	-92.31503719999999	"atm"	"Yesway"	381082	"92°18'54.13\"W, 42°29'41.91\"N"
44.05424599032117	1643360516	-123.1068170070648	"shopping"	"Leather work “ alter-native” elquino arte "	476173	"123°6'24.54\"W, 44°3'15.29\"N"
39.2938614	1612977048	-76.7303878	"atm"	"7-Eleven"	23856	"76°43'49.4\"W, 39°17'37.9\"N"
44.8023542	1646750823	-91.512958	"atm"	"Azara Hookah Eau Claire"	476407	"91°30'46.65\"W, 44°48'8.48\"N"
39.3442584	1612977312	-74.4701704	"atm"	"North Beach Liquors"	24719	"74°28'12.61\"W, 39°20'39.33\"N"
47.709764	1623158498	-117.471067	"atm"	"Northwest Foodmart"	190512	"117°28'15.84\"W, 47°42'35.15\"N"
41.01170167270495	1641233175	-75.89862406253815	"atm"	"Bitcoin ATM"	476054	"75°53'55.05\"W, 41°0'42.13\"N"
39.2534862	1612977174	-84.3943656	"atm"	"Food Mart"	24335	"84°23'39.72\"W, 39°15'12.55\"N"
41.5762137	1612977175	-73.4131099	"atm"	"Food Mart"	24337	"73°24'47.2\"W, 41°34'34.37\"N"
33.1754837	1612977050	-96.7212048	"atm"	"7-Eleven"	23859	"96°43'16.34\"W, 33°10'31.74\"N"
33.6792742	1612977175	-84.2302259	"atm"	"Food Mart"	24338	"84°13'48.81\"W, 33°40'45.39\"N"
38.2865443	1676495978	-85.5700371	"atm"	"723 Vapor"	478629	"85°34'12.13\"W, 38°17'11.56\"N"
47.5238162	1628163324	-122.6563304	"atm"	"76 M&N Deli Market"	276270	"122°39'22.79\"W, 47°31'25.74\"N"
37.5333555	1615285833	-122.0013109	"atm"	"76 Station"	58040	"122°0'4.72\"W, 37°32'0.08\"N"
31.881359	1676495988	-102.3878465	"atm"	"AAA Liquor"	478646	"102°23'16.25\"W, 31°52'52.89\"N"
41.7576367	1638880841	-111.8035964	"atm"	"Foothill One Stop"	472443	"111°48'12.95\"W, 41°45'27.49\"N"
39.403620510717495	1641233396	-76.95032358169556	"atm"	"Bitcoin ATM"	476055	"76°57'1.16\"W, 39°24'13.03\"N"
31.1274	1646751113	-97.7308494	"atm"	"Fog Hog Vapors"	476522	"97°43'51.06\"W, 31°7'38.64\"N"
38.7857585	1638880836	-90.5109469	"atm"	"Fogarty's House of Vapors"	472442	"90°30'39.41\"W, 38°47'8.73\"N"
41.01900765274624	1629236104	-76.79431557655334	"atm"	"Bitcoin ATM"	294236	"76°47'39.54\"W, 41°1'8.43\"N"
33.8145487	1633962681	-98.19296179999999	"atm"	"Allsups"	381107	"98°11'34.66\"W, 33°48'52.38\"N"
36.1381749	1612977057	-80.0692091	"atm"	"AAA Quick Mart"	23878	"80°4'9.15\"W, 36°8'17.43\"N"
42.2703115	1676495991	-87.9950987	"atm"	"Ace Hardware Mundelein"	478655	"87°59'42.36\"W, 42°16'13.12\"N"
36.220007	1676495994	-115.276108	"atm"	"Adam's Smoke & Gifts"	478661	"115°16'33.99\"W, 36°13'12.03\"N"
42.8292832	1625501871	-103.0010432	"atm"	"Common Cents Stores Chadron"	231111	"103°0'3.76\"W, 42°49'45.42\"N"
40.4309684	1612977314	-105.0769078	"atm"	"One Stop"	24728	"105°4'36.87\"W, 40°25'51.49\"N"
42.7685577	1612977177	-84.59952	"atm"	"Fox Island Party Store"	24345	"84°35'58.27\"W, 42°46'6.81\"N"
40.0076039	1623158287	-75.2914594	"atm"	"Free Will Collective"	190371	"75°17'29.25\"W, 40°0'27.37\"N"
32.4885737	1612977176	-84.8733216	"atm"	"Forest Foods"	24342	"84°52'23.96\"W, 32°29'18.87\"N"
40.72557	1623158285	-89.6249969	"atm"	"Forrest Hill Liquors"	190370	"89°37'29.99\"W, 40°43'32.05\"N"
35.6576358	1646751133	-80.463636	"atm"	"Freeland Tobacco & Vape"	476527	"80°27'49.09\"W, 35°39'27.49\"N"
27.828653	1612977179	-82.7126356	"atm"	"Friendly Food and Deli"	24352	"82°42'45.49\"W, 27°49'43.15\"N"
44.5447953	1628163326	-122.9155313	"atm"	"7th Street Mart"	276271	"122°54'55.91\"W, 44°32'41.26\"N"
45.4791114	1676495981	-122.570226	"atm"	"88 Market"	478634	"122°34'12.81\"W, 45°28'44.8\"N"
40.2404091	1612977059	-76.059215	"atm"	"Adamstown Tobacco Store"	23885	"76°3'33.17\"W, 40°14'25.47\"N"
34.0322801	1676495994	-118.2961711	"atm"	"Adlong Groceries & Produce"	478662	"118°17'46.22\"W, 34°1'56.21\"N"
42.2548853	1612977060	-84.4486348	"atm"	"Airport Party Store"	23888	"84°26'55.09\"W, 42°15'17.59\"N"
29.6356614	1632142010	-82.3281692	"atm"	"AK Food Mart"	345884	"82°19'41.41\"W, 29°38'8.38\"N"
41.8252102	1676496334	-71.4547502	"atm"	"Joe's Kwik Mart #5012"	479112	"71°27'17.1\"W, 41°49'30.76\"N"
42.2690303	1612977312	-84.4034366	"atm"	"Northside Party Store"	24721	"84°24'12.37\"W, 42°16'8.51\"N"
38.8560157	1676496473	-94.6827199	"atm"	"Op Vapes & More"	479325	"94°40'57.79\"W, 38°51'21.66\"N"
37.250766	1632142498	-79.9621765	"atm"	"Quick Way C"	346018	"79°57'43.84\"W, 37°15'2.76\"N"
47.121023	1623158290	-88.5739338	"atm"	"Freedom Valu Center"	190374	"88°34'26.16\"W, 47°7'15.68\"N"
47.5159201	1623158292	-92.5330587	"atm"	"Freedom Valu Center"	190378	"92°31'59.01\"W, 47°30'57.31\"N"
44.9213468	1612977178	-93.4276659	"atm"	"Freedom Valu Center"	24347	"93°25'39.6\"W, 44°55'16.85\"N"
45.8264873	1646751132	-88.062531	"atm"	"Freedom Value Center"	476525	"88°3'45.11\"W, 45°49'35.35\"N"
38.9657654	1638880851	-78.1923659	"atm"	"Front Royal Vapor & More"	472444	"78°11'32.52\"W, 38°57'56.76\"N"
32.3281962	1612977182	-90.2393084	"atm"	"Fuel Time"	24355	"90°14'21.51\"W, 32°19'41.51\"N"
26.6922179	1676495983	-80.0862062	"atm"	"A & M Discount Beverage"	478638	"80°5'10.34\"W, 26°41'31.98\"N"
42.5939656	1612977061	-71.8029448	"atm"	"AL PRIME ENERGY"	23891	"71°48'10.6\"W, 42°35'38.28\"N"
42.0471412	1625501871	-104.9683026	"atm"	"Common Cents Stores Wheatland"	231112	"104°58'5.89\"W, 42°2'49.71\"N"
35.90384	1676496465	-78.6564573	"atm"	"NR Smoke"	479315	"78°39'23.25\"W, 35°54'13.82\"N"
42.5905297	1612977318	-83.0301806	"atm"	"Original Buscemi's"	24743	"83°1'48.65\"W, 42°35'25.91\"N"
33.7494036	1676496477	-117.9196899	"atm"	"Pacific Market"	479330	"117°55'10.88\"W, 33°44'57.85\"N"
33.9698744	1612977319	-118.2250377	"atm"	"Pacific Market"	24747	"118°13'30.14\"W, 33°58'11.55\"N"
36.039686	1612977320	-79.791038	"atm"	"Pantry Fried Chicken #3"	24752	"79°47'27.74\"W, 36°2'22.87\"N"
47.7404672	1625502221	-122.639443	"atm"	"Poulsbo Chevron"	231163	"122°38'21.99\"W, 47°44'25.68\"N"
42.1139646	1633960202	-80.121398	"atm"	"Full Melt Exotic Glass"	378209	"80°7'17.03\"W, 42°6'50.27\"N"
42.3037838	1612977183	-87.8752301	"atm"	"Full Moon Family Restaurant"	24357	"87°52'30.83\"W, 42°18'13.62\"N"
34.239296	1624323214	-118.2635116	"atm"	"A And T Smoke Shop"	211571	"118°15'48.64\"W, 34°14'21.47\"N"
33.8438186	1623158036	-84.9806203	"atm"	"Al's Food Mart & Deli"	190228	"84°58'50.23\"W, 33°50'37.75\"N"
27.4185641	1612977185	-82.5462925	"atm"	"Gas Express"	24363	"82°32'46.65\"W, 27°25'6.83\"N"
43.5433201	1632142151	-96.723498	"atm"	"Common Sense"	345925	"96°43'24.59\"W, 43°32'35.95\"N"
36.5523919	1633960399	-87.3256438	"atm"	"NY Smoke & Vapes"	378247	"87°19'32.32\"W, 36°33'8.61\"N"
34.5133728	1628164389	-82.664568	"atm"	"Quick Stop"	276393	"82°39'52.44\"W, 34°30'48.14\"N"
41.9576804	1646751140	-88.7204127	"atm"	"Galaxy Starship"	476532	"88°43'13.49\"W, 41°57'27.65\"N"
38.254411	1628164043	-121.3001561	"atm"	"Galt SuperMarket"	276338	"121°18'0.56\"W, 38°15'15.88\"N"
42.3110826	1612977184	-88.4327024	"atm"	"Gas Cap Fuels"	24360	"88°25'57.73\"W, 42°18'39.9\"N"
42.3362929	1612977185	-88.0311499	"atm"	"Gas Cap Fuels"	24361	"88°1'52.14\"W, 42°20'10.65\"N"
35.9800305	1623158300	-96.1132082	"atm"	"Gas N Shopping - Sapulpa"	190384	"96°6'47.55\"W, 35°58'48.11\"N"
41.1387329	1676495984	-100.7608032	"atm"	"A Botanical Dream"	478639	"100°45'38.89\"W, 41°8'19.44\"N"
41.9489719	1623158302	-87.66919	"atm"	"Get High Chi! - Art & Glass Gallery"	190387	"87°40'9.08\"W, 41°56'56.3\"N"
41.8852604	1676495984	-71.3955537	"atm"	"A D Multi Services"	478640	"71°23'43.99\"W, 41°53'6.94\"N"
44.9593769	1612977189	-93.2875025	"atm"	"Giant Wash Coin Laundry"	24372	"93°17'15.01\"W, 44°57'33.76\"N"
44.7981818	1612977188	-93.5315061	"atm"	"Giant Wash Coin Laundry"	24369	"93°31'53.42\"W, 44°47'53.45\"N"
42.5073379	1612977062	-92.3331422	"atm"	"Ali's Liquor"	23895	"92°19'59.31\"W, 42°30'26.42\"N"
42.4584938	1612977063	-70.969517	"atm"	"All Day Convenience"	23896	"70°58'10.26\"W, 42°27'30.58\"N"
26.6417733	1633960209	-81.841519	"atm"	"Gigi Meat & Grocery"	378212	"81°50'29.47\"W, 26°38'30.38\"N"
42.0581945	1612977190	-71.8784011	"atm"	"Gilbert Market"	24373	"71°52'42.24\"W, 42°3'29.5\"N"
33.132112	1623158305	-96.49154	"atm"	"Gilbert's Drive-In"	190389	"96°29'29.54\"W, 33°7'55.6\"N"
33.6250985	1676496069	-112.3288174	"atm"	"Bubbas Drive Thru"	478745	"112°19'43.74\"W, 33°37'30.35\"N"
39.9616652	1623158305	-75.257959	"atm"	"Glamour Variety Store"	190390	"75°15'28.65\"W, 39°57'41.99\"N"
33.6425123	1614241516	-97.1340027	"atm"	"Glass City - Gainesville"	40917	"97°8'2.41\"W, 33°38'33.04\"N"
40.6589991	1676496152	-74.2038772	"atm"	"Continental Wine & Liquors"	478862	"74°12'13.96\"W, 40°39'32.4\"N"
41.672301	1612977349	-86.8931597	"atm"	"Red Carpet Smoke Shop"	24852	"86°53'35.37\"W, 41°40'20.28\"N"
41.6538291	1623158617	-85.7060864	"atm"	"Shell"	190564	"85°42'21.91\"W, 41°39'13.78\"N"
39.942995	1681851559	-84.0247272	"atm"	"All in One Market"	480297	"84°1'29.02\"W, 39°56'34.78\"N"
38.6080263	1623158067	-121.4547748	"atm"	"B & W Bottle"	190244	"121°27'17.19\"W, 38°36'28.89\"N"
28.1296729	1633960207	-80.6269897	"atm"	"Georgio Smoke & Vape"	378211	"80°37'37.16\"W, 28°7'46.82\"N"
26.3670791	1612977077	-80.0788806	"atm"	"B Kwik Food Store"	23946	"80°4'43.97\"W, 26°22'1.48\"N"
33.8883268	1612977105	-118.2233973	"atm"	"Bunny's Liquor Store"	24043	"118°13'24.23\"W, 33°53'17.98\"N"
36.8384551	1676496074	-119.6995016	"atm"	"C-City Smoke Shop & Vapor"	478750	"119°41'58.21\"W, 36°50'18.44\"N"
46.729358	1632142260	-117.1797107	"atm"	"Glassphemy"	345952	"117°10'46.96\"W, 46°43'45.69\"N"
39.0771344	1612977109	-108.524825	"atm"	"C&F Food Stores"	24059	"108°31'29.37\"W, 39°4'37.68\"N"
40.8615954	1646751153	-79.895677	"atm"	"Godfather Vapors"	476535	"79°53'44.44\"W, 40°51'41.74\"N"
40.7964299	1632142261	-74.4730553	"atm"	"Gold Star"	345954	"74°28'23.0\"W, 40°47'47.15\"N"
37.3181179	1623158136	-120.4913622	"atm"	"C&S-Cigarettes & Snacks"	190278	"120°29'28.9\"W, 37°19'5.22\"N"
34.1031043	1625501812	-117.8072429	"atm"	"Calaveras Liquor - San Dimas"	231106	"117°48'26.07\"W, 34°6'11.18\"N"
43.0388763	1612977138	-87.9073978	"atm"	"Convenience Plus (2-Way)"	24176	"87°54'26.63\"W, 43°2'19.95\"N"
36.344751	1612977350	-82.2365258	"atm"	"Redi Mart #11"	24856	"82°14'11.49\"W, 36°20'41.1\"N"
27.3426494	1676496611	-82.4978049	"atm"	"Sky Vapors"	479486	"82°29'52.1\"W, 27°20'33.54\"N"
30.2058816	1633962703	-97.97709619999999	"atm"	"Spec's"	381160	"97°58'37.55\"W, 30°12'21.17\"N"
41.3257679	1612977055	-81.537699	"atm"	"A Plus Quick Mart"	23872	"81°32'15.72\"W, 41°19'32.76\"N"
41.2441526	1633960215	-112.0082806	"atm"	"Gourmet Vapor"	378214	"112°0'29.81\"W, 41°14'38.95\"N"
29.6250706	1623158041	-95.284975	"atm"	"Almeda Market"	190231	"95°17'5.91\"W, 29°37'30.25\"N"
39.9048632	1625501999	-74.9733435	"atm"	"Grab Grab & Go - Cherry Hill"	231129	"74°58'24.04\"W, 39°54'17.51\"N"
34.6302007	1633960046	-79.0039218	"atm"	"Cali Scene SmokeShop"	378175	"79°0'14.12\"W, 34°37'48.72\"N"
34.0148875	1623158310	-86.0012737	"atm"	"Golden Smoke & Vape"	190395	"86°0'4.59\"W, 34°0'53.6\"N"
36.145748	1638880867	-86.8575971	"atm"	"Good Deal Everything"	472450	"86°51'27.35\"W, 36°8'44.69\"N"
28.5538317	1632142093	-81.519837	"atm"	"Cali Smoke Shop"	345912	"81°31'11.41\"W, 28°33'13.79\"N"
33.7820849	1612977109	-117.2192769	"atm"	"California Mini Mart (Liquor Store)"	24060	"117°13'9.4\"W, 33°46'55.51\"N"
37.9008852	1612977117	-122.3099689	"atm"	"Central Valero (24/7)"	24092	"122°18'35.89\"W, 37°54'3.19\"N"
35.097215	1676496363	-80.779335	"atm"	"Kure CBD & Vape - Arboretum"	479174	"80°46'45.61\"W, 35°5'49.97\"N"
41.2334569	1676496262	-96.1081004	"atm"	"Gamers"	479018	"96°6'29.16\"W, 41°14'0.44\"N"
48.2574291	1646751430	-101.2981068	"atm"	"OG Luckys Smoke Shop"	476639	"101°17'53.18\"W, 48°15'26.74\"N"
36.885454	1677096178	-81.3742043	"atm"	"Relax Inn"	479926	"81°22'27.14\"W, 36°53'7.63\"N"
33.5387557	1646751621	-112.1997009	"atm"	"Smoke Casa"	476691	"112°11'58.92\"W, 33°32'19.52\"N"
38.8149821	1638880872	-94.2646653	"atm"	"Great Vape"	472458	"94°15'52.8\"W, 38°48'53.94\"N"
42.4945472	1612977191	-83.5351077	"atm"	"GRAND RIVER & WIXOM MOBIL"	24376	"83°32'6.39\"W, 42°29'40.37\"N"
39.6361025	1638880875	-86.1576094	"atm"	"Greenwood Smoke Shop"	472459	"86°9'27.39\"W, 39°38'9.97\"N"
26.2564787	1638880875	-80.2020899	"atm"	"Groh House Smoke Shop"	472460	"80°12'7.52\"W, 26°15'23.32\"N"
32.6601436	1612977194	-97.1160539	"atm"	"Grub N GO"	24383	"97°6'57.79\"W, 32°39'36.52\"N"
29.7022152	1612977066	-95.5781915	"atm"	"Alpha Bakery & Deli"	23905	"95°34'41.49\"W, 29°42'7.97\"N"
45.5814221	1623158137	-122.4277384	"atm"	"Camas Chevron"	190279	"122°25'39.86\"W, 45°34'53.12\"N"
29.7590026	1623158317	-95.2124415	"atm"	"GULF"	190399	"95°12'44.79\"W, 29°45'32.41\"N"
40.2850315	1612977194	-74.5631027	"atm"	"Gulf"	24384	"74°33'47.17\"W, 40°17'6.11\"N"
41.3275201	1612977110	-72.9529026	"atm"	"Campus Convenience"	24062	"72°57'10.45\"W, 41°19'39.07\"N"
26.4896872	1638880878	-81.8441441	"atm"	"Gulf Coast Smoke Shop"	472461	"81°50'38.92\"W, 26°29'22.87\"N"
34.4029618	1612977110	-118.4589768	"atm"	"Canyon Mini-mart"	24065	"118°27'32.32\"W, 34°24'10.66\"N"
42.3899294	1632142269	-87.9593224	"atm"	"Gurnee Mills"	345957	"87°57'33.56\"W, 42°23'23.75\"N"
41.6037086	1612977139	-81.4766002	"atm"	"Convenient Deli & Beverage"	24177	"81°28'35.76\"W, 41°36'13.35\"N"
38.135591	1633960218	-90.55542	"atm"	"Greenhouse Vapes"	378216	"90°33'19.51\"W, 38°8'8.13\"N"
33.650516	1632142157	-84.0115611	"atm"	"Conyers Tobacco"	345926	"84°0'41.62\"W, 33°39'1.86\"N"
40.9215922	1638881091	-81.103553	"atm"	"Ohio Hippies Smoke Shop"	472529	"81°6'12.79\"W, 40°55'17.73\"N"
35.464914	1681338120	-97.6359832	"atm"	"Reno Liquor"	480249	"97°38'9.54\"W, 35°27'53.69\"N"
41.628903	1676496619	-87.478907	"atm"	"Smoke City"	479501	"87°28'44.07\"W, 41°37'44.05\"N"
